"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @myeuphoriatae_: THEM HAVING INSTAGRAM ACCOUNTS FEELS SO UNREAL .
AND PLEASE THEY'RE SO CUTE. 
JUNGKOOKS INSTA USERNAME IS KILLING ME .…",FALSE,0,NA,2021-12-06 12:30:04,FALSE,NA,"1467833719608299523",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xcx1997",202,TRUE,FALSE,NA,NA
"kaget kaget kaget banget😭
#btsoninstagram https://t.co/1ZBnMndSlc",FALSE,0,NA,2021-12-06 12:30:04,FALSE,NA,"1467833719129968646",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anitaalz1",0,FALSE,FALSE,NA,NA
"@01Btsxarmy @BTS_twt DONE #BTSonSpech #btsoninstagram https://t.co/SMtCY4qan3",FALSE,0,"01Btsxarmy",2021-12-06 12:30:04,FALSE,"1467829914640347140","1467833718014238727","1161236453591924736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gogoborahae",0,FALSE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:30:03,FALSE,NA,"1467833715308974082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wwhKjinnie04",217,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:30:02,FALSE,NA,"1467833712813477894",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andreea7BTS",1405,TRUE,FALSE,NA,NA
"Done ✔️ add them all@but what my life will be tweet n IG  This gonna be like main job and my job will be squeezed i… https://t.co/SpQDGb50ir",FALSE,0,NA,2021-12-06 12:30:02,TRUE,NA,"1467833711483781123",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SPrakunhung",0,FALSE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 12:30:02,FALSE,NA,"1467833710577786881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dreyes10_tipys",1701,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:30:01,FALSE,NA,"1467833706308063236",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ifgguk_lixv",1145,TRUE,FALSE,NA,NA
"RT @Milryrusso_2: @BTS_twt Jungkook pls don't forget your insta password 🤣🤣 #BTS #BTSonInstagram https://t.co/4nm7Ub93B0",FALSE,0,NA,2021-12-06 12:30:01,FALSE,NA,"1467833706094096384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samridhi072006",142,TRUE,FALSE,NA,NA
"our cutest ; JIMIN

#BTS #btsoninstagram #JIMIN #Jiminie #ParkJimin #박지민 https://t.co/Dxzxuo1gUr",FALSE,0,"pengoowiin",2021-12-06 12:30:00,FALSE,"1467815348934115328","1467833703657140224","1417424798452305925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pengoowiin",0,FALSE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 12:30:00,FALSE,NA,"1467833703472586756",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeonJun48740640",1701,TRUE,FALSE,NA,NA
"RT @ishxbts: All BTS members now have an official individual Instagram accounts! Follow right now.

Hoping Instagram servers don’t crash an…",FALSE,0,NA,2021-12-06 12:30:00,FALSE,NA,"1467833702986231808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xcx1997",376,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:30:00,FALSE,NA,"1467833702906404864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yeonjunthsnflwr",1145,TRUE,FALSE,NA,NA
"Jungkook instagram username is iconic
#btsoninstagram",FALSE,0,NA,2021-12-06 12:29:59,FALSE,NA,"1467833700545187843",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jungkoo09531074",0,FALSE,FALSE,NA,NA
"RT @multifan_area51: Learn the Alphabet with Jungkook
#btsoninstagram https://t.co/Prgq6SDllo",FALSE,0,NA,2021-12-06 12:29:59,FALSE,NA,"1467833699538554880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","empire_bangtan",124,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:29:57,FALSE,NA,"1467833692416458754",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeonJun48740640",1405,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:57,FALSE,NA,"1467833691133022211",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prrnsioprrapio",1145,TRUE,FALSE,NA,NA
"RT @myeuphoriatae_: THEM HAVING INSTAGRAM ACCOUNTS FEELS SO UNREAL .
AND PLEASE THEY'RE SO CUTE. 
JUNGKOOKS INSTA USERNAME IS KILLING ME .…",FALSE,0,NA,2021-12-06 12:29:56,FALSE,NA,"1467833685575712778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andreea7BTS",202,TRUE,FALSE,NA,NA
"RT @ishxbts: All BTS members now have an official individual Instagram accounts! Follow right now.

Hoping Instagram servers don’t crash an…",FALSE,0,NA,2021-12-06 12:29:56,FALSE,NA,"1467833685470818320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","empire_bangtan",376,TRUE,FALSE,NA,NA
"Check out BTS BT21 Nintendo Switch Case Skin Soft Shell Protective Cover #Nintendo #btsoninstagram  #bts… https://t.co/egZFbwngYG",FALSE,0,NA,2021-12-06 12:29:55,TRUE,NA,"1467833683109421060",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sorayah1940",0,FALSE,FALSE,NA,NA
"RT @_heymitchie: REST WHO/WHAT/WHEN??? IG Accounts!! May IG 😂 #btsoninstagram https://t.co/sLPlnTffT2",FALSE,0,NA,2021-12-06 12:29:54,FALSE,NA,"1467833679447797762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MinNamKook92",311,TRUE,FALSE,NA,NA
"CRYINGG SHAKINGG THROWINGG UPP #btsoninstagram",FALSE,0,NA,2021-12-06 12:29:54,FALSE,NA,"1467833678508167172",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kiki_archive",1,FALSE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 12:29:53,FALSE,NA,"1467833675068760064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Liki_twt",1405,TRUE,FALSE,NA,NA
"2022 is gonna be a good year😭 so happy they have instagram now🥺💜 #btsoninstagram #BTSINSTAGRAM https://t.co/odXBqxwQ5c",FALSE,3,NA,2021-12-06 12:29:53,FALSE,NA,"1467833673584107527",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dawn_midnight24",0,FALSE,FALSE,NA,NA
"Now tell me who opened a IG account today like me ,only for bangtan
#btsoninstagram",FALSE,0,NA,2021-12-06 12:29:52,FALSE,NA,"1467833668324323330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isratnur1",0,FALSE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 12:29:50,FALSE,NA,"1467833662750273541",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeontaehyungxc_",1701,TRUE,FALSE,NA,NA
"OMG today is unreal 💜😃#btsoninstagram https://t.co/6A7hnVClY7",FALSE,1,NA,2021-12-06 12:29:50,FALSE,NA,"1467833660543942659",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pihu24558904",0,FALSE,FALSE,NA,NA
"RT @multifan_area51: Learn the Alphabet with Jungkook
#btsoninstagram https://t.co/Prgq6SDllo",FALSE,0,NA,2021-12-06 12:29:49,FALSE,NA,"1467833658669211655",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gaticafl",124,TRUE,FALSE,NA,NA
"RT @Glorious795: Bangtan has their own instagram account now!?!?aahhh..which means time to open an instagram account!!! 
2022 is gonna be a…",FALSE,0,NA,2021-12-06 12:29:49,FALSE,NA,"1467833658560196608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andreea7BTS",192,TRUE,FALSE,NA,NA
"Finally bts individual insta acct. 😱😱😖
Waited so long for this 🤧❤💜
#btsoninstagram #BTSARMY https://t.co/ndngsz0Ref",FALSE,2,NA,2021-12-06 12:29:48,FALSE,NA,"1467833654709731330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rimmu_ot7",0,FALSE,FALSE,NA,NA
"RT @dreamsaidhello: what the fck i just noticed that jungkook 's username doesn't have the letters j and k in it, this little genius btch L…",FALSE,0,NA,2021-12-06 12:29:46,FALSE,NA,"1467833646023610368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThisIsTaeCult",168,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:46,FALSE,NA,"1467833642923663360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alsminkook",1145,TRUE,FALSE,NA,NA
"RT @myeuphoriatae_: THEM HAVING INSTAGRAM ACCOUNTS FEELS SO UNREAL .
AND PLEASE THEY'RE SO CUTE. 
JUNGKOOKS INSTA USERNAME IS KILLING ME .…",FALSE,0,NA,2021-12-06 12:29:46,FALSE,NA,"1467833642336473096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KSJIN29",202,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:45,FALSE,NA,"1467833640553963525",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","moonchildof7",1145,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:44,FALSE,NA,"1467833637639180292",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tkhauls",217,TRUE,FALSE,NA,NA
"RT @BersabalAndrea: Please follow The official Instagram Accounts Of Our 7 Boys, They Have Reached 1m Followers But hopefully More Army's C…",FALSE,0,NA,2021-12-06 12:29:43,FALSE,NA,"1467833631704072192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andreea7BTS",80,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:43,FALSE,NA,"1467833630135255047",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnchalG14733261",1145,TRUE,FALSE,NA,NA
"I'M SCREAMING!!
#btsoninstagram",FALSE,0,NA,2021-12-06 12:29:42,FALSE,NA,"1467833626419032071",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IUkthingz",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:42,FALSE,NA,"1467833626352050177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Malak_Sh7",1145,TRUE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 12:29:41,FALSE,NA,"1467833623994724360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jkthkookv",468,TRUE,FALSE,NA,NA
"RT @mochis_eyesmile: I can die peacefully now 😭😭😭😭😭😭😭😭😭😭😭😭😭😭

#btsoninstagram https://t.co/F6zamlFvvd",FALSE,0,NA,2021-12-06 12:29:41,FALSE,NA,"1467833623340482560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dreyes10_tipys",461,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:41,FALSE,NA,"1467833622753595392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jyunwonie",217,TRUE,FALSE,NA,NA
"RT @ishxbts: All BTS members now have an official individual Instagram accounts! Follow right now.

Hoping Instagram servers don’t crash an…",FALSE,0,NA,2021-12-06 12:29:41,FALSE,NA,"1467833622602272773",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gamerguy2002",376,TRUE,FALSE,NA,NA
"RT @ArsalantmMoh: All seven BTS members have opened up their personal Instagram accounts together
To all the #ARMY manifesting this, How we…",FALSE,0,NA,2021-12-06 12:29:38,FALSE,NA,"1467833609826574340",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anastasya1501",1,TRUE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 12:29:38,FALSE,NA,"1467833609251741696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itstaetae613",468,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:37,FALSE,NA,"1467833605728604160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BTS_ot7au",1145,TRUE,FALSE,NA,NA
"RT @vennamochi07: Finally, they already have instagram accounts! 
#BTSonInstagram
#BTS_twt https://t.co/ggmDHlOFp9",FALSE,0,NA,2021-12-06 12:29:36,FALSE,NA,"1467833603648376834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andreea7BTS",146,TRUE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 12:29:36,FALSE,NA,"1467833601521684483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dreyes10_tipys",468,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:35,FALSE,NA,"1467833597625176077",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lastandforemost",1145,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:35,FALSE,NA,"1467833597218664452",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_nikitties",217,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:33,FALSE,NA,"1467833590641737748",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carmymoa13",1145,TRUE,FALSE,NA,NA
"Report these fake accounts rn 🙌💜🙃
#BANGTAN #btsoninstagram #KIMTAEHYUNG #bts https://t.co/UQcXqjITGy",FALSE,1,NA,2021-12-06 12:29:33,FALSE,NA,"1467833589219803140",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siaaa143",0,FALSE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:32,FALSE,NA,"1467833586976198658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seokjinsgaygf",217,TRUE,FALSE,NA,NA
"#RM posted this photo of him taking a photo of a cat and he tagged #SUGA as the cat 🥺🥺🥺🥺💜💜💜

#BTS #BTSonInstagram https://t.co/clZvt92atb",FALSE,0,NA,2021-12-06 12:29:32,FALSE,NA,"1467833586711601159",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MinnyBitna",0,FALSE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:32,FALSE,NA,"1467833586082455552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vitannies",217,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:32,FALSE,NA,"1467833584715063297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i6woni",217,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:31,FALSE,NA,"1467833583398277128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aestaeithcally",1145,TRUE,FALSE,NA,NA
"RT @m_turuaphrodite: From now on Yoongi be like-
3 selcas in 3 sns- Twitter, weverse and Instagram🤣💜💜

Also ARMYs too-
#btsoninstagram #YOO…",FALSE,0,NA,2021-12-06 12:29:31,FALSE,NA,"1467833581837987849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taeutifuul",99,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:30,FALSE,NA,"1467833577756717058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","psj_park16",217,TRUE,FALSE,NA,NA
"RT @BersabalAndrea: Please follow The official Instagram Accounts Of Our 7 Boys, They Have Reached 1m Followers But hopefully More Army's C…",FALSE,0,NA,2021-12-06 12:29:30,FALSE,NA,"1467833576855334913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itstaetae613",80,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:29,FALSE,NA,"1467833571226587137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zeicityx",217,TRUE,FALSE,NA,NA
"How am I supposed to go to work after this 
#btsoninstagram https://t.co/jETtB4LR7Y",FALSE,1,NA,2021-12-06 12:29:28,FALSE,NA,"1467833567820627972",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bestofyessi",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:27,FALSE,NA,"1467833563940892674",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chestkook",1145,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:27,FALSE,NA,"1467833563831808003",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andreea7BTS",1145,TRUE,FALSE,NA,NA
"RT @RandomJungkook_: ARMYS!!!!!!!! ENOUGHT WITH THAT INSTAGRAM THINGY OF OUR OT7 FOR A WHILE
  WE NEED YOU TO HELP US WIDENING THE GAP ON M…",FALSE,0,NA,2021-12-06 12:29:26,FALSE,NA,"1467833561818533889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuciaRu27892321",1,TRUE,FALSE,NA,NA
"RT @yourgirl_vjkaye: I knew that his name on ig had so much taehyung’s kind of view 😂#btsoninstagram #taekook https://t.co/jsdJzggs7k",FALSE,0,NA,2021-12-06 12:29:24,FALSE,NA,"1467833552867717125",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anushkayarrr",14,TRUE,FALSE,NA,NA
"RT @BTSis7Seven: #btsoninstagram i just hope that we follow ALL 7 of them. BTS is 7!!! 😊💜",FALSE,0,NA,2021-12-06 12:29:24,FALSE,NA,"1467833550900645888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khushboobakshi8",1,TRUE,FALSE,NA,NA
"Happy 7m boys #btsoninstagram #taehyung #jungkook #jimin #jin #suga #rm #jhope https://t.co/woh9B5LXrA",FALSE,0,NA,2021-12-06 12:29:24,FALSE,NA,"1467833550586392577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimmy6113",0,FALSE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:24,FALSE,NA,"1467833550104055809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minminyg93",217,TRUE,FALSE,NA,NA
"RT @_heymitchie: REST WHO/WHAT/WHEN??? IG Accounts!! May IG 😂 #btsoninstagram https://t.co/sLPlnTffT2",FALSE,0,NA,2021-12-06 12:29:22,FALSE,NA,"1467833542881259531",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Heeji1725",311,TRUE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 12:29:21,FALSE,NA,"1467833541396697090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junghobimang_",1701,TRUE,FALSE,NA,NA
"Finally BTS is on Instagram 🥺. I'm crying 😭. I'm sooo happy 🤩🥳😁💃🏻💜.
#btsoninstagram #btsareamazing #bts #BTSARMY… https://t.co/bj4FoXMFmk",FALSE,0,NA,2021-12-06 12:29:19,TRUE,NA,"1467833532835717123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ushanakundu",0,FALSE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:19,FALSE,NA,"1467833529635512322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alwaysprkjmn",217,TRUE,FALSE,NA,NA
"RT @ishyungshi: welcome to ig tannies~~📱📸
🐨🐹🐱🐿🐥🐻🐰 

ends 11:59pm 

- follow this account
- rt, like, tag friendsss
- 10 winners 🙋🏻‍♀️🙋🏻‍♀️…",FALSE,0,NA,2021-12-06 12:29:17,FALSE,NA,"1467833521582780418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jooniecesus",217,TRUE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 12:29:16,FALSE,NA,"1467833519694958592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jkthkookv",1701,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 12:29:16,FALSE,NA,"1467833518696718345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lei_with_luv",1145,TRUE,FALSE,NA,NA
